chr,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width,mid,direction,is_sig
chr21,33320168,33320828,661,*,6,0.7976319586003633,0.2219697937241818,0.572188486177723,0.8213922884279167,0.9910977397022676,173677,173682,6,33320498,Hyper (ALS>Ctrl),FALSE
chr21,17384462,17384574,113,*,3,0.23756461321351505,0.19778319336074088,0.5719538653939784,0.8214513537778197,0.9910977397022676,47017,47019,3,17384518,Hyper (ALS>Ctrl),FALSE
chr21,17910909,17911010,102,*,4,0.5988843013586216,0.2649877563776127,0.5714895609282736,0.8216758021074517,0.9910977397022676,50858,50861,4,17910959,Hyper (ALS>Ctrl),FALSE
chr21,38832258,38833214,957,*,8,0.8973261511845486,-0.19107931701049136,-0.5711663991634938,0.8218234654822095,0.9910977397022676,231577,231584,8,38832736,Hypo (ALS<Ctrl),FALSE
chr21,31374231,31374306,76,*,4,0.37922808005400416,-0.3796947684279226,-0.5710527563044145,0.8218648112271417,0.9910977397022676,151771,151774,4,31374268,Hypo (ALS<Ctrl),FALSE
chr21,10024105,10024391,287,*,5,0.6410463011514327,-0.20294845958067184,-0.5709414155380523,0.8219002504370836,0.9910977397022676,10297,10301,5,10024248,Hypo (ALS<Ctrl),FALSE
chr21,44675851,44676214,364,*,10,1.0213494240976237,0.18529577539916017,0.5709159569584801,0.8219061569720739,0.9910977397022676,298320,298329,10,44676032,Hyper (ALS>Ctrl),FALSE
chr21,22460349,22461435,1087,*,22,3.771666194662958,-0.16241449574729014,-0.5708846176353305,0.8219179700420546,0.9910977397022676,81316,81337,22,22460892,Hypo (ALS<Ctrl),FALSE
chr21,21806282,21806859,578,*,5,0.508547748294637,-0.22894591139970746,-0.5708690324410933,0.8219238765770448,0.9910977397022676,78214,78218,5,21806570,Hypo (ALS<Ctrl),FALSE
chr21,27274060,27274091,32,*,4,0.229816673656939,-0.10448144578572525,-0.5707683781924786,0.8219593157869868,0.9910977397022676,118467,118470,4,27274075,Hypo (ALS<Ctrl),FALSE
chr21,46399661,46399702,42,*,3,0.1601173030346499,-0.3935087162588416,-0.5707294631498113,0.8219770353919577,0.9910977397022676,320162,320164,3,46399681,Hypo (ALS<Ctrl),FALSE
chr21,25201525,25201879,355,*,8,2.16109174243757,0.2748545208401342,0.5706709203853633,0.8219947549969286,0.9910977397022676,100937,100944,8,25201702,Hyper (ALS>Ctrl),FALSE
chr21,34298693,34299472,780,*,5,3.4353697008928368,0.33609770053244176,0.5703723083057047,0.8220892595567736,0.9910977397022676,183509,183513,5,34299082,Hyper (ALS>Ctrl),FALSE
chr21,17024835,17025456,622,*,3,2.0060339092480453,-0.48904142599005934,-0.57035182547203,0.8220892595567736,0.9910977397022676,45769,45771,3,17025145,Hypo (ALS<Ctrl),FALSE
chr21,13032109,13032427,319,*,4,1.281431860410624,-0.3089397714194444,-0.5699038810026591,0.822266455606483,0.9912251631121441,19807,19810,4,13032268,Hypo (ALS<Ctrl),FALSE
chr21,28653525,28653978,454,*,7,0.6700731752023278,-0.21831879388516692,-0.569704798186532,0.8223373340263668,0.9912251631121441,128046,128052,7,28653751,Hypo (ALS<Ctrl),FALSE
chr21,44721873,44722187,315,*,6,0.9531028701572264,0.311208178328017,0.5694947935427853,0.8224613712611634,0.9912251631121441,298811,298816,6,44722030,Hyper (ALS>Ctrl),FALSE
chr21,42818791,42819130,340,*,6,0.6313165040386994,-0.21254431518434083,-0.5694088445916331,0.8224909039361149,0.9912251631121441,279136,279141,6,42818960,Hypo (ALS<Ctrl),FALSE
chr21,21935865,21936233,369,*,3,0.29925899547662393,-0.3323805767203381,-0.5692923284957812,0.8225381562160374,0.9912251631121441,79110,79112,3,21936049,Hypo (ALS<Ctrl),FALSE
chr21,38808151,38808229,79,*,6,0.3569439640813772,-0.4894411922582364,-0.5691138384368918,0.8226031281009308,0.9912251631121441,231241,231246,6,38808190,Hypo (ALS<Ctrl),FALSE
chr21,7312981,7313066,86,*,4,0.3135046195458641,-0.1893465810010276,-0.5689824282602756,0.8226680999858244,0.9912251631121441,1862,1865,4,7313023,Hypo (ALS<Ctrl),FALSE
chr21,17811553,17812531,979,*,4,0.6277611140841785,-0.22821933212869583,-0.5687964589945247,0.82270944573075655,0.9912251631121441,50063,50066,4,17812042,Hypo (ALS<Ctrl),FALSE
chr21,32897976,32898609,634,*,5,0.5268400446881751,-0.210770382683892,-0.5687889337625135,0.8227271653357274,0.9912251631121441,168924,168928,5,32898292,Hypo (ALS<Ctrl),FALSE
chr21,14953248,14953427,180,*,4,0.2711362793696934,-0.30890547069673546,-0.5687507189714487,0.8227507914756887,0.9912251631121441,30194,30197,4,14953337,Hypo (ALS<Ctrl),FALSE
chr21,24375881,24376035,155,*,4,0.3892887582255893,0.29327515828198764,0.5681509186708711,0.8228984548504465,0.9912691262731703,94989,94992,4,24375958,Hyper (ALS>Ctrl),FALSE
chr21,37547568,37547626,59,*,3,0.25308973626549036,-0.39521878067345,-0.5681329555906997,0.8228984548504465,0.9912691262731703,218571,218573,3,37547597,Hypo (ALS<Ctrl),FALSE
chr21,24919720,24920109,390,*,5,1.6718576126859714,-0.25265256791046103,-0.5678112321686285,0.8230815574351462,0.9914227229814903,98967,98971,5,24919914,Hypo (ALS<Ctrl),FALSE
chr21,28223714,28223805,92,*,4,0.5697100934219976,0.15887825268834338,0.5671615916501671,0.8233532580447006,0.9916581964860051,125287,125290,4,28223759,Hyper (ALS>Ctrl),FALSE
chr21,23926603,23927382,780,*,3,0.8253698563289784,-0.6222812377517529,-0.5668154949038297,0.8234832018144875,0.9916581964860051,91765,91767,3,23926992,Hypo (ALS<Ctrl),FALSE
chr21,16228346,16228685,340,*,5,1.5901043444775602,0.3190983430763594,0.5666793289387327,0.8235245475594197,0.9916581964860051,40147,40151,5,16228515,Hyper (ALS>Ctrl),FALSE
chr21,36138555,36139413,859,*,7,0.6899784970257138,0.18490427636575804,0.5665202605575815,0.8236190521192648,0.9916581964860051,200625,200631,7,36138984,Hyper (ALS>Ctrl),FALSE
chr21,9819061,9819296,236,*,8,1.0727703484538889,-0.22696059947020078,-0.5665194614820116,0.8236190521192648,0.9916581964860051,8711,8718,8,9819178,Hypo (ALS<Ctrl),FALSE
chr21,22859660,22860370,711,*,8,1.2077701328107624,0.19730777993833434,0.5664708834042933,0.8236485847942163,0.9916581964860051,84102,84109,8,22860015,Hyper (ALS>Ctrl),FALSE
chr21,42068214,42068516,303,*,12,1.6458627145606033,-0.135844840504537,-0.5663402408024623,0.8236663043991873,0.9916581964860051,268205,268216,12,42068365,Hypo (ALS<Ctrl),FALSE
chr21,16472567,16472983,417,*,7,0.46714624023877055,-0.14245192342964555,-0.5661289697284565,0.8237608089590323,0.9916980113371251,41930,41936,7,16472775,Hypo (ALS<Ctrl),FALSE
chr21,28083075,28083552,478,*,5,0.5640701148788101,0.21055160282324537,0.5657119001053451,0.8238966592638095,0.9916980113371251,124253,124257,5,28083313,Hyper (ALS>Ctrl),FALSE
chr21,28640522,28640982,461,*,5,0.2674234779638513,0.1874606469617843,0.5656924899098599,0.82390847233379,0.9916980113371251,127964,127968,5,28640752,Hyper (ALS>Ctrl),FALSE
chr21,22861165,22861337,173,*,4,0.33141078001242474,-0.12552787362328144,-0.5654077031893419,0.8240502291735576,0.9916980113371251,84114,84117,4,22861251,Hypo (ALS<Ctrl),FALSE
chr21,41580641,41580992,352,*,5,0.9459524517594733,0.4530113776297414,0.565282367966892,0.8241270141284317,0.9916980113371251,260719,260723,5,41580816,Hyper (ALS>Ctrl),FALSE
chr21,18359020,18359400,381,*,8,0.7428124983900192,-0.143534171172308,-0.5652334189886032,0.824132920663422,0.9916980113371251,54040,54047,8,18359210,Hypo (ALS<Ctrl),FALSE
chr21,24036563,24036719,157,*,3,1.042895063939657,0.35906854724850545,0.5649000830887732,0.8242687709681992,0.9916980113371251,92607,92609,3,24036641,Hyper (ALS>Ctrl),FALSE
chr21,24607922,24608248,327,*,9,0.7868842495900309,-0.14377515742147487,-0.564543804722927,0.8243750885980249,0.9916980113371251,96634,96642,9,24608085,Hypo (ALS<Ctrl),FALSE
chr21,10066761,10066901,141,*,5,1.2836053801306717,-0.4804096695393482,-0.5644925807142579,0.8243809951330152,0.9916980113371251,10440,10444,5,10066831,Hypo (ALS<Ctrl),FALSE
chr21,24863793,24864316,524,*,4,0.3151545912811034,0.2028616285588389,0.5643935018105168,0.824451873552899,0.9916980113371251,98601,98604,4,24864054,Hyper (ALS>Ctrl),FALSE
chr21,19141116,19141703,588,*,4,2.246241035466522,0.4245884043930095,0.5642863223751972,0.8245050323678117,0.9916980113371251,59204,59207,4,19141409,Hyper (ALS>Ctrl),FALSE
chr21,32937406,32937478,73,*,3,0.1701666766152233,0.3516070167375553,0.5640651307012511,0.8245759107876955,0.9916980113371251,169300,169302,3,32937442,Hyper (ALS>Ctrl),FALSE
chr21,9876849,9876887,39,*,4,0.44830600418650657,-0.22604105872318508,-0.5639769703462636,0.824623163067618,0.9916980113371251,9323,9326,4,9876868,Hypo (ALS<Ctrl),FALSE
chr21,42680870,42681026,157,*,6,0.31760716463273153,-0.23437049439602278,-0.5639013194533073,0.824640882672589,0.9916980113371251,276906,276911,6,42680948,Hypo (ALS<Ctrl),FALSE
chr21,23199333,23199627,295,*,4,0.23040587609405466,-0.2621773774222719,-0.5638552583858993,0.8246467892075793,0.9916980113371251,86363,86366,4,23199480,Hypo (ALS<Ctrl),FALSE
chr21,21536839,21538323,1485,*,24,3.325037310800262,0.147367927321045,0.5638531339680638,0.8246526957425696,0.9916980113371251,76446,76469,24,21537581,Hyper (ALS>Ctrl),FALSE
chr21,29820482,29820545,64,*,3,0.21584641125338344,-0.384389612745073,-0.5638502145226945,0.8246526957425696,0.9916980113371251,138445,138447,3,29820513,Hypo (ALS<Ctrl),FALSE
chr21,23512346,23513223,878,*,7,2.7908817979327787,-0.2849680322406134,-0.5635280589443278,0.8247944525823371,0.9916980113371251,88480,88486,7,23512784,Hypo (ALS<Ctrl),FALSE
chr21,26578139,26578764,626,*,10,1.9688521913495396,0.20506392854242808,0.5629670940336915,0.8250838727968625,0.9916980113371251,112872,112881,10,26578451,Hyper (ALS>Ctrl),FALSE
chr21,45601088,45601541,454,*,7,0.7456176560586282,-0.21003040405618542,-0.5629641434703925,0.8250838727968625,0.9916980113371251,310928,310934,7,45601314,Hypo (ALS<Ctrl),FALSE
chr21,30205842,30206049,208,*,4,0.45628513267881965,0.14284207380652433,0.5626809785934909,0.8251783773567075,0.9916980113371251,141381,141384,4,30205945,Hyper (ALS>Ctrl),FALSE
chr21,45427684,45427756,73,*,4,1.3780896300195673,-0.3995576387568177,-0.5622818600786981,0.8252965080565138,0.9916980113371251,308709,308712,4,45427720,Hypo (ALS<Ctrl),FALSE
chr21,25275020,25275083,64,*,3,0.18811560829713397,-0.3670055482454852,-0.562179284881379,0.8253437603364362,0.9916980113371251,101377,101379,3,25275051,Hypo (ALS<Ctrl),FALSE
chr21,32598677,32598796,120,*,3,0.17556898671712484,0.1882203579548551,0.56204665271879,0.8253791995463781,0.9916980113371251,166520,166522,3,32598736,Hyper (ALS>Ctrl),FALSE
chr21,33170132,33170861,730,*,4,0.288356666071413,0.17126751221461955,0.561792483503956,0.8254855171762038,0.9916980113371251,172127,172130,4,33170496,Hyper (ALS>Ctrl),FALSE
chr21,13929399,13929782,384,*,6,1.7103844047465775,0.3459234384911813,0.5615178638685309,0.8255563955960875,0.9916980113371251,23296,23301,6,13929590,Hyper (ALS>Ctrl),FALSE
chr21,44380329,44381861,1533,*,16,3.045171610834113,-0.1582027277267228,-0.5613810329917576,0.8256449936209422,0.9916980113371251,294648,294663,16,44381095,Hypo (ALS<Ctrl),FALSE
chr21,30706738,30707141,404,*,6,0.41968054469179406,0.18254791893661146,0.5613489353933212,0.8256568066909228,0.9916980113371251,145019,145024,6,30706939,Hyper (ALS>Ctrl),FALSE
chr21,15867411,15867554,144,*,3,0.18410857468447253,-0.12918443690263645,-0.5609322636669264,0.8258280962056419,0.9916980113371251,37303,37305,3,15867482,Hypo (ALS<Ctrl),FALSE
chr21,45848812,45848855,44,*,3,0.28545373529527795,-0.39487685440942427,-0.5608039302908765,0.8258694419505741,0.9916980113371251,313666,313668,3,45848833,Hypo (ALS<Ctrl),FALSE
chr21,23243723,23243763,41,*,3,0.1977720336549537,0.4323012307734537,0.5603038938682648,0.8260230118603222,0.9916980113371251,86650,86652,3,23243743,Hyper (ALS>Ctrl),FALSE
chr21,42523322,42523576,255,*,7,2.055726765531437,0.2153012569594624,0.5602918357447507,0.8260230118603222,0.9916980113371251,274461,274467,7,42523449,Hyper (ALS>Ctrl),FALSE
chr21,39087099,39087174,76,*,4,0.24578411522662713,-0.21482024312238882,-0.5600580877303175,0.826111609885177,0.9916980113371251,234417,234420,4,39087136,Hypo (ALS<Ctrl),FALSE
chr21,46096261,46096498,238,*,10,1.0109591038366943,0.22612758974572134,0.5598268930264452,0.8261706752350801,0.9916980113371251,317060,317069,10,46096379,Hyper (ALS>Ctrl),FALSE
chr21,13503286,13503619,334,*,4,0.8982392842520494,0.3983717502851051,0.5594006199355243,0.8263596843547701,0.9916980113371251,22060,22063,4,13503452,Hyper (ALS>Ctrl),FALSE
chr21,10693363,10693531,169,*,5,0.26082671399732216,-0.1906285419262264,-0.5591535399569748,0.8264837215895667,0.9916980113371251,16169,16173,5,10693447,Hypo (ALS<Ctrl),FALSE
chr21,33856661,33857227,567,*,3,0.25798337652897263,-0.18600326003352116,-0.5588058149313335,0.8267317960591598,0.9916980113371251,178731,178733,3,33856944,Hypo (ALS<Ctrl),FALSE
chr21,27195421,27196222,802,*,10,1.6187889698286455,0.49543277964236443,0.5587487357109986,0.826773141804092,0.9916980113371251,117923,117932,10,27195821,Hyper (ALS>Ctrl),FALSE
chr21,20267636,20268088,453,*,3,0.20368085369575895,-0.506670162734763,-0.5586328104798678,0.8268322071539952,0.9916980113371251,67071,67073,3,20267862,Hypo (ALS<Ctrl),FALSE
chr21,21220987,21221144,158,*,6,0.7892511642297619,0.19740194511401513,0.55857436074525,0.8268558332939564,0.9916980113371251,74328,74333,6,21221065,Hyper (ALS>Ctrl),FALSE
chr21,42350292,42350347,56,*,3,0.16175290496388284,0.5005729668359634,0.558078136290937,0.8270802816235884,0.9916980113371251,272122,272124,3,42350319,Hyper (ALS>Ctrl),FALSE
chr21,26179798,26180932,1135,*,10,1.3535306854863136,-0.29267579179846337,-0.557877480863818,0.8271452535084818,0.9916980113371251,109676,109685,10,26180365,Hypo (ALS<Ctrl),FALSE
chr21,41000099,41000294,196,*,3,0.891303867789706,0.4500099506762993,0.5577733510227175,0.8271925057884043,0.9916980113371251,253822,253824,3,41000196,Hyper (ALS>Ctrl),FALSE
chr21,26210041,26210382,342,*,5,0.4366035730737109,0.275437124982907,0.5577733510227173,0.8271925057884043,0.9916980113371251,109952,109956,5,26210211,Hyper (ALS>Ctrl),FALSE
chr21,27832794,27833340,547,*,6,0.4263106274252756,-0.2315522143525938,-0.5577502186241966,0.8272220384633558,0.9916980113371251,122471,122476,6,27833067,Hypo (ALS<Ctrl),FALSE
chr21,9640320,9640400,81,*,5,1.1586174377295815,0.397487700177795,0.5575913346809941,0.8272574776732977,0.9916980113371251,6858,6862,5,9640360,Hyper (ALS>Ctrl),FALSE
chr21,13154215,13154812,598,*,4,1.8760913806000146,-0.38036552758160874,-0.5570859653540466,0.8274819260029297,0.9916980113371251,20332,20335,4,13154513,Hypo (ALS<Ctrl),FALSE
chr21,37862703,37863000,298,*,5,0.6522320722871833,0.28754829375156776,0.5569366240886284,0.8275232717478619,0.9916980113371251,221779,221783,5,37862851,Hyper (ALS>Ctrl),FALSE
chr21,40580361,40580982,622,*,9,1.5047666773005457,0.17081632620351728,0.5569017636711052,0.8275468978878231,0.9916980113371251,250054,250062,9,40580671,Hyper (ALS>Ctrl),FALSE
chr21,43620568,43621387,820,*,4,0.5004343483456454,0.26588660077991555,0.5569013964667153,0.8275468978878231,0.9916980113371251,285124,285127,4,43620977,Hyper (ALS>Ctrl),FALSE
chr21,19201934,19202467,534,*,3,0.2256408609433413,-0.2543575846807473,-0.5563151022088386,0.8277772527524453,0.9916980113371251,59613,59615,3,19202200,Hypo (ALS<Ctrl),FALSE
chr21,25781508,25781782,275,*,3,0.19680455232169286,-0.2882303951365136,-0.5561983308950109,0.8278245050323678,0.9916980113371251,105340,105342,3,25781645,Hypo (ALS<Ctrl),FALSE
chr21,21709349,21709429,81,*,3,0.6732533030016693,-0.42818183831218104,-0.5560571851463466,0.8278658507773,0.9916980113371251,77520,77522,3,21709389,Hypo (ALS<Ctrl),FALSE
chr21,40001500,40001824,325,*,6,0.4179589846927842,-0.20801238083642343,-0.5557657334378656,0.8279426357321741,0.9916980113371251,244473,244478,6,40001662,Hypo (ALS<Ctrl),FALSE
chr21,27928328,27928675,348,*,3,0.3166962888329121,-0.3030787534922441,-0.5555222545915836,0.8280135141520578,0.9916980113371251,123120,123122,3,27928501,Hypo (ALS<Ctrl),FALSE
chr21,18293015,18293326,312,*,3,0.37334683284964765,-0.30876147034393603,-0.5553682802598481,0.8280666729669707,0.9916980113371251,53547,53549,3,18293170,Hypo (ALS<Ctrl),FALSE
chr21,25892876,25892989,114,*,3,0.3847268462473169,-0.3293190674863319,-0.5551418197247115,0.8281375513868544,0.9916980113371251,106514,106516,3,25892932,Hypo (ALS<Ctrl),FALSE
chr21,22377517,22377710,194,*,3,0.16733775140945695,-0.27592993545746397,-0.5550039124218163,0.828167084061806,0.9916980113371251,80773,80775,3,22377613,Hypo (ALS<Ctrl),FALSE
chr21,9823033,9823231,199,*,11,0.6789289215061338,0.1953488890002724,0.5549602403402331,0.8282143363417285,0.9916980113371251,8822,8832,11,9823132,Hyper (ALS>Ctrl),FALSE
chr21,46020243,46020481,239,*,3,0.3003545938554111,-0.29172083239242314,-0.5549042025911977,0.82824386901668,0.9916980113371251,316065,316067,3,46020362,Hypo (ALS<Ctrl),FALSE
chr21,45856933,45857193,261,*,4,0.30193904852210646,-0.2904671228501279,-0.5548141755927571,0.8283147474365639,0.9916980113371251,313775,313778,4,45857063,Hypo (ALS<Ctrl),FALSE
chr21,27394950,27395592,643,*,7,1.340199222503576,-0.1645200181307479,-0.5547792447939669,0.8283265605065444,0.9916980113371251,119388,119394,7,27395271,Hypo (ALS<Ctrl),FALSE
chr21,20590135,20590363,229,*,3,0.31911252496911946,0.2611340885131682,0.5547345700782962,0.8283383735765251,0.9916980113371251,69423,69425,3,20590249,Hyper (ALS>Ctrl),FALSE
chr21,40597664,40597853,190,*,7,0.9266819884842924,0.12678851823237694,0.5547001977178964,0.8283501866465057,0.9916980113371251,250206,250212,7,40597758,Hyper (ALS>Ctrl),FALSE
chr21,30172209,30172944,736,*,9,2.1318675762883847,0.19052506859208468,0.5546322203610583,0.8284446912063507,0.9916980113371251,141136,141144,9,30172576,Hyper (ALS>Ctrl),FALSE
chr21,17872636,17873164,529,*,7,0.5940879914106978,-0.14949179405526686,-0.5545942833920204,0.828450597741341,0.9916980113371251,50491,50497,7,17872900,Hypo (ALS<Ctrl),FALSE
chr21,33570132,33570256,125,*,4,0.6068285281732153,-0.21138699304109118,-0.5545844637721297,0.828450597741341,0.9916980113371251,175389,175392,4,33570194,Hypo (ALS<Ctrl),FALSE
chr21,40417069,40417163,95,*,3,0.3247914617509886,-0.57043197748078045,-0.5545041021525452,0.828468317346312,0.9916980113371251,248481,248483,3,40417116,Hypo (ALS<Ctrl),FALSE
chr21,40909565,40909743,179,*,3,0.20918358066481632,0.5704055335057336,0.55443618819881,0.8284860369512829,0.9916980113371251,253145,253147,3,40909654,Hyper (ALS>Ctrl),FALSE
chr21,16304881,16305449,569,*,5,0.3462546052449375,-0.19371765914683467,-0.5543882374274767,0.8285037565562539,0.9916980113371251,40682,40686,5,16305165,Hypo (ALS<Ctrl),FALSE
chr21,37832328,37832491,164,*,7,0.44389717606655477,0.13644553993281816,0.5543513114551306,0.8285332892312054,0.9916980113371251,221547,221553,7,37832409,Hyper (ALS>Ctrl),FALSE
chr21,22717319,22717384,66,*,3,0.2172085750490611,0.279194793175086,0.5542033522569858,0.8286100741860795,0.9916980113371251,83178,83180,3,22717351,Hyper (ALS>Ctrl),FALSE
chr21,36940165,36940458,294,*,6,0.7708673314225427,0.14692231685204166,0.5540916385633662,0.8286691395359826,0.9916980113371251,211846,211851,6,36940311,Hyper (ALS>Ctrl),FALSE
chr21,32861380,32861469,90,*,3,0.29081713553112837,-0.25330673384125835,-0.5540223863881233,0.8286986722109342,0.9916980113371251,168581,168583,3,32861424,Hypo (ALS<Ctrl),FALSE
chr21,34824760,34825065,306,*,4,0.35520174623697354,-0.22643643432997154,-0.5535581657672607,0.8289113074705855,0.9916980113371251,187778,187781,4,34824912,Hypo (ALS<Ctrl),FALSE
chr21,35853048,35853558,511,*,8,1.3380415981095481,-0.2598024939399652,-0.5530377874729406,0.8291180361952464,0.9916980113371251,197633,197640,8,35853303,Hypo (ALS<Ctrl),FALSE
chr21,35178377,35179062,686,*,3,0.3618005033082551,0.23632258288709748,0.55301822648315,0.8291180361952464,0.9916980113371251,191359,191361,3,35178719,Hyper (ALS>Ctrl),FALSE
chr21,40903058,40903167,110,*,3,0.3131111429590072,0.25266087439863194,0.5527958465371,0.8291948211501204,0.9916980113371251,253078,253080,3,40903112,Hyper (ALS>Ctrl),FALSE
chr21,34190932,34191412,481,*,4,1.319691492667718,-0.2725496160960096,-0.5526385605988555,0.8292125407550914,0.9916980113371251,182595,182598,4,34191172,Hypo (ALS<Ctrl),FALSE
chr21,29687821,29688182,362,*,7,0.41447333366796846,0.11794003010909253,0.5525673820637808,0.8292302603600624,0.9916980113371251,137257,137263,7,29688001,Hyper (ALS>Ctrl),FALSE
chr21,15632336,15632567,232,*,3,0.6859073759522495,0.3003443967241473,0.5525082334781432,0.8292538865000236,0.9916980113371251,35366,35368,3,15632451,Hyper (ALS>Ctrl),FALSE
chr21,16079227,16079417,191,*,4,0.5216751125168333,0.20157210407016102,0.5522591848311329,0.829318858384917,0.9916980113371251,39003,39006,4,16079322,Hyper (ALS>Ctrl),FALSE
chr21,32172334,32173285,952,*,6,1.1670184354872832,-0.1950782221973541,-0.551756710140125,0.8295314936445684,0.9916980113371251,161225,161230,6,32172809,Hypo (ALS<Ctrl),FALSE
chr21,14584086,14585011,926,*,5,0.5290483849791255,-0.2182710307392424,-0.5516707768170029,0.8296023720644521,0.9916980113371251,27641,27645,5,14584548,Hypo (ALS<Ctrl),FALSE
chr21,19397289,19398182,894,*,7,2.049457018448509,-0.2535770356985492,-0.5515010014792244,0.8296968766242971,0.9916980113371251,60976,60982,7,19397735,Hypo (ALS<Ctrl),FALSE
chr21,10776666,10777055,390,*,10,1.0569187493969294,0.09240470955543818,0.5513289207293238,0.8297559419742002,0.9916980113371251,17495,17504,10,10776860,Hyper (ALS>Ctrl),FALSE
chr21,24877588,24877700,113,*,4,0.4202007428823897,0.32979956376061975,0.5511428513368213,0.8298327269290743,0.9916980113371251,98673,98676,4,24877644,Hyper (ALS>Ctrl),FALSE
chr21,23162562,23162781,220,*,5,2.323389942840077,0.40273999787416603,0.5507910552258933,0.8299922033738127,0.9916980113371251,86138,86142,5,23162671,Hyper (ALS>Ctrl),FALSE
chr21,21324484,21325130,647,*,6,1.2558414946826486,-0.26668656428583737,-0.5507641845350613,0.8299981099088031,0.9916980113371251,75059,75064,6,21324807,Hypo (ALS<Ctrl),FALSE
chr21,42161833,42162371,539,*,6,1.1306293284601487,0.35500784997796914,0.5506521785866088,0.8300276425837547,0.9916980113371251,269648,269653,6,42162102,Hyper (ALS>Ctrl),FALSE
chr21,33533165,33533618,454,*,18,7.396996500905213,-0.3373940746419197,-0.5505875254905349,0.8300335491187449,0.9916980113371251,174925,174942,18,33533391,Hypo (ALS<Ctrl),FALSE
chr21,28731203,28732020,818,*,8,0.7019848683614744,-0.2940881136650545,-0.5505236128793589,0.8300630817936966,0.9916980113371251,128577,128584,8,28731611,Hypo (ALS<Ctrl),FALSE
chr21,35527374,35528320,947,*,4,0.699371141369137,0.45643866425738866,0.5504818825631801,0.8300985210036385,0.9916980113371251,194610,194613,4,35527847,Hyper (ALS>Ctrl),FALSE
chr21,17347702,17347787,86,*,4,0.4595558152107341,-0.44171483637811715,-0.5503495392790059,0.8301871190284931,0.9916980113371251,46771,46774,4,17347744,Hypo (ALS<Ctrl),FALSE
chr21,27493448,27493486,39,*,4,0.5907668708041035,0.28447837796415915,0.5502858287554288,0.8301989320984737,0.9916980113371251,120120,120123,4,27493467,Hyper (ALS>Ctrl),FALSE
chr21,27408879,27409338,460,*,8,1.1186732429732438,0.179959339059581,0.5501531795941899,0.8302698105183575,0.9916980113371251,119503,119510,8,27409108,Hyper (ALS>Ctrl),FALSE
chr21,37838014,37838028,15,*,3,0.17308651099386158,0.20126185562370738,0.55012812738035,0.8302757170533478,0.9916980113371251,221603,221605,3,37838021,Hyper (ALS>Ctrl),FALSE
chr21,44780810,44781222,413,*,7,0.5448903194209729,0.21240867929651416,0.5500784030049561,0.8302934366583188,0.9916980113371251,299637,299643,7,44781016,Hyper (ALS>Ctrl),FALSE
chr21,30829774,30830788,1015,*,6,1.7791523676414727,-0.4464977253259621,-0.5500527162017953,0.8303288758682607,0.9916980113371251,145923,145928,6,30830281,Hypo (ALS<Ctrl),FALSE
chr21,24858528,24859426,899,*,5,1.4290307160390794,-0.30805956392812245,-0.5500300291445669,0.830334782403251,0.9916980113371251,98572,98576,5,24858977,Hypo (ALS<Ctrl),FALSE
chr21,21564642,21564788,147,*,4,0.22743173570029765,-0.222977960716831,-0.5493173067220821,0.8305533241978925,0.9916980113371251,76628,76631,4,21564715,Hypo (ALS<Ctrl),FALSE
chr21,16823559,16824261,703,*,7,2.500273502785504,-0.20094316705557497,-0.5492085496710915,0.8306123895477957,0.9916980113371251,44652,44658,7,16823910,Hypo (ALS<Ctrl),FALSE
chr21,19596423,19596589,167,*,3,1.7583048885517671,0.47328489650126704,0.5486447493594674,0.8308486509474082,0.9916980113371251,62343,62345,3,19596506,Hyper (ALS>Ctrl),FALSE
chr21,18533296,18535475,2180,*,15,3.79998899791003,-0.13891680852229404,-0.5484085920381717,0.830937248972263,0.9916980113371251,55301,55315,15,18534385,Hypo (ALS<Ctrl),FALSE
chr21,24066923,24067577,655,*,5,0.47004133692497974,0.31817161988492954,0.5483672448435913,0.8309726881822048,0.9916980113371251,92835,92839,5,24067250,Hyper (ALS>Ctrl),FALSE
chr21,8996423,8996743,321,*,4,0.27463663224426005,0.19732275159219834,0.5480488606858515,0.8311321646269433,0.9916980113371251,5378,5381,4,8996583,Hyper (ALS>Ctrl),FALSE
chr21,31799064,31799518,455,*,12,0.9060895112670854,-0.13550595584564226,-0.5480433264779779,0.8311321646269433,0.9916980113371251,157148,157159,12,31799291,Hypo (ALS<Ctrl),FALSE
chr21,23131013,23131372,360,*,13,3.7614948167358313,-0.20772028148636218,-0.5480423922473018,0.8311321646269433,0.9916980113371251,85960,85972,13,23131192,Hypo (ALS<Ctrl),FALSE
chr21,43578050,43578192,143,*,5,0.25975204934818275,0.11409290828064517,0.5479474020147509,0.8311735103718755,0.9916980113371251,284691,284695,5,43578121,Hyper (ALS>Ctrl),FALSE
chr21,46284369,46284517,149,*,5,0.30749840887885393,0.24795042399757325,0.5478947472431316,0.8311971365118367,0.9916980113371251,318284,318288,5,46284443,Hyper (ALS>Ctrl),FALSE
chr21,40192433,40192533,101,*,4,0.5162934170491138,-0.43778640866949564,-0.5478691920652602,0.8312207626517979,0.9916980113371251,246392,246395,4,40192483,Hypo (ALS<Ctrl),FALSE
